"species","dataSource","countryCode","stateProvince","year","individualCount","coordinateUncertaintyInMeters","taxonRank","gbifID","ID","decimalLongitude","decimalLatitude"
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,612,-72.9535,42.9915
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,627,-72.9103,42.9868
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,554,-72.8372,42.9777
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,3404,-74.8816,43.3142
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,3433,-74.4871,43.2538
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,3391,-74.962,43.317
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,1118,-74.3999,43.2292
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,1608,-73.0843,42.999
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3375,-72.9944,42.9816
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,540,-72.8553,42.9591
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,596,-72.6164,42.9128
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,626,-74.7209,43.2714
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,3602,-74.5225,43.2398
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,1132,-74.357,43.2124
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,1428,-73.0282,42.9798
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3402,-73.0021,42.9663
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,600,-72.6752,42.9063
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,4902,-75.4613,43.3754
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,613,-74.7475,43.2535
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,5081,-74.0877,43.1502
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,5116,-73.9804,43.1334
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,614,-75.0527,43.3031
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,3371,-75.0403,43.2944
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,3379,-74.8701,43.2659
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,1178,-74.6415,43.2274
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,1142,-74.4719,43.2043
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,1676,-73.0814,42.9666
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3356,-72.8988,42.9285
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3384,-72.8436,42.9193
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,5334,-72.2074,42.8011
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,2921,-71.9374,42.7497
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,3347,-74.7199,43.2305
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,1642,-73.0725,42.9493
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,2792,-72.1156,42.7818
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,1145,-74.5618,43.1968
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,5070,-74.0746,43.114
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,4957,-75.5712,43.3507
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,2713,-73.8366,43.064
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3339,-72.6684,42.8582
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,2785,-71.95,42.7246
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,1309,-72.9622,42.9002
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,561,-72.7907,42.8783
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,559,-72.7397,42.8634
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,1152,-74.6017,43.1829
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,4108,-73.086,42.9218
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,3115,-72.1723,42.7547
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,1343,-71.8884,42.6945
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3937,-73.1354,42.9161
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3269,-73.039,42.9035
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,1403,-73.0019,42.8909
"Picea rubens","GBIF","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5405,-71.8208,42.6778
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,1166,-74.6656,43.1696
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,1097,-74.5948,43.1572
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,3748,-74.2878,43.1093
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3872,-73.0672,42.8948
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,1120,-74.4519,43.1292
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,5073,-72.25,42.7414
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,4003,-71.9995,42.6945
"Picea rubens","GBIF","USA",NA,"1928","NA","NA","SPECIES",1928378989,209,-73.0795,42.8804
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,1534,-73.0224,42.8682
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,1448,-72.962,42.8605
"Picea rubens","GBIF","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5407,-72.0439,42.6861
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,1647,-72.9392,42.8427
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,1555,-72.1106,42.6945
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,1150,-74.6311,43.1318
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,1140,-74.5684,43.1181
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,4013,-72.9976,42.8455
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3401,-72.7725,42.8026
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,4082,-71.9995,42.6668
"Picea rubens","GBIF","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5406,-71.9167,42.65
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,2462,-75.7776,43.303
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,1611,-73.0861,42.8565
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,4129,-73.076,42.851
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,1654,-72.9635,42.819
"Picea rubens","GBIF","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5423,-72.1878,42.6775
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,378,-74.7147,43.1147
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,1340,-73.0958,42.8348
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,1373,-73.0991,42.831
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,4123,-72.0551,42.639
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,1138,-74.6199,43.0831
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,1099,-74.5703,43.0745
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3980,-73.0576,42.8151
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3398,-72.7182,42.743
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,546,-72.874,42.7631
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,3964,-72.1106,42.6112
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,4185,-72.7773,42.7223
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,1388,-73.0877,42.774
"Picea rubens","GBIF","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5420,-71.9981,42.575
"Picea rubens","GBIF","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5411,-72.1328,42.5833
"Picea rubens","GBIF","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5426,-71.9106,42.5458
"Picea rubens","GBIF","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5415,-71.8711,42.5389
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,4288,-72.9162,42.7223
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,4171,-72.8329,42.6945
"Picea rubens","GBIF","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5424,-72.2167,42.5833
"Picea rubens","GBIF","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5412,-72.0675,42.5556
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,2125,-74.689,43.0085
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,2069,-72.9162,42.6945
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,3952,-71.9995,42.5279
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,3172,-72.9718,42.6945
"Picea rubens","GBIF","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5409,-71.673,42.4556
"Picea rubens","GBIF","USA",NA,"2016","NA","NA","SPECIES",1899880192,229,-72.178,42.5409
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,4383,-73.3456,42.7288
"Picea rubens","GBIF","USA",NA,"2016","NA","NA","SPECIES",1899881612,228,-72.212,42.5123
"Picea rubens","GBIF","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5421,-72.0061,42.4736
"Picea rubens","GBIF","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5422,-71.8833,42.45
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,436,-75.7156,43.1048
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,1870,-73.464,42.7257
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5685,-73.0598,42.6589
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,2823,-73.0273,42.639
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5566,-73.1719,42.6402
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5567,-73.1656,42.6359
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,501,-72.9995,42.6112
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5570,-73.1781,42.6307
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,3229,-73.0829,42.6112
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5682,-73.0264,42.6006
"Picea rubens","GBIF","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5417,-72.1,42.4333
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,1696,-73.4255,42.667
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,2732,-72.9718,42.5834
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,2730,-72.9995,42.5834
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,450,-74.3009,42.795
"Picea rubens","GBIF","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5414,-71.9667,42.3833
"Picea rubens","GBIF","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5419,-71.8578,42.3517
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,2950,-73.0273,42.5556
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,2028,-73.4489,42.6221
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5203,-73.0829,42.5556
"Picea rubens","GBIF","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5408,-72.0453,42.3528
"Picea rubens","GBIF","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5413,-72.2,42.3667
"Picea rubens","GBIF","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5418,-71.928,42.3111
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5222,-72.9995,42.5001
"Picea rubens","GBIF","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5416,-72.1333,42.3167
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,3942,-71.944,42.2779
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,2733,-73.0551,42.4723
"Picea rubens","GBIF","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5425,-71.9086,42.2458
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,4462,-72.7773,42.389
"Picea rubens","GBIF","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5410,-72.0833,42.2667
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5271,-73.0829,42.4168
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5219,-73.1107,42.4168
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,2203,-72.8329,42.3612
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5765,-73.2,42.4
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,3901,-71.9995,42.1668
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5043,-73.1384,42.3612
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,4519,-75.7415,42.795
"Picea rubens","GBIF","USA",NA,"NA","NA","NA","SPECIES",1990231493,227,-73.2179,42.3715
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5124,-73.1662,42.3612
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5656,-73.1597,42.361
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5737,-73.25,42.3667
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5654,-73.179,42.3543
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,3195,-73.0829,42.3334
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,3857,-74.619,42.5956
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5655,-73.1908,42.349
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,2714,-73.1107,42.3056
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,2809,-73.3329,42.3334
"Picea rubens","GBIF","USA",NA,"2004","1","NA","SPECIES",1675918341,231,-73.08,42.2581
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,3821,-74.5915,42.5203
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5700,-74.5986,42.4897
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,3331,-76.4349,42.7696
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5702,-74.6408,42.4921
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5698,-74.5782,42.4658
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,5046,-73.1384,42.2223
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,1109,-72.4162,42.0834
"Picea rubens","FIA","USA","Massachusetts","NA","NA","NA","SPECIES",NA,1188,-73.0273,42.1668
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,2889,-74.1017,42.2565
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,3196,-74.1216,42.2382
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,5336,-74.0786,42.2261
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5650,-74.045,42.2189
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5536,-74.0311,42.2055
"Picea rubens","GBIF","USA",NA,"1891","NA","NA","SPECIES",1930544449,219,-74.1354,42.2201
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5533,-74.0312,42.1998
"Picea rubens","GBIF","USA",NA,"1898","NA","NA","SPECIES",1931188759,218,-74.2188,42.2137
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5747,-74.2666,42.2
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,5121,-74.2031,42.1903
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5583,-74.2351,42.1941
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5579,-74.2309,42.1778
"Picea rubens","GBIF","USA","Connecticut","NA","NA","NA","SPECIES",NA,5435,-72.7019,41.905
"Picea rubens","GBIF","USA","New York","NA","NA","NA","SPECIES",NA,5404,-74.2013,42.1651
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,2972,-74.0585,42.1418
"Picea rubens","GBIF","USA","Rhode","NA","NA","NA","SPECIES",NA,5436,-71.7294,41.715
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,521,-74.1596,42.1387
"Picea rubens","GBIF","USA","Connecticut","NA","NA","NA","SPECIES",NA,5432,-73.4664,42.0203
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5690,-74.1269,42.1229
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5688,-74.126,42.1197
"Picea rubens","GBIF","USA","Connecticut","NA","NA","NA","SPECIES",NA,5433,-73.4228,41.985
"Picea rubens","GBIF","USA","Connecticut","NA","NA","NA","SPECIES",NA,5434,-73.3083,41.9617
"Picea rubens","GBIF","USA",NA,"2002","NA","NA","SPECIES",415952435,257,-73.1036,41.925
"Picea rubens","GBIF","USA",NA,"2001","NA","NA","SPECIES",415947166,258,-73.2364,41.8514
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,3330,-74.4021,42.0186
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,3819,-78.5133,42.6385
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,703,-76.4537,42.3122
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,606,-74.6229,42.0129
"Picea rubens","GBIF","USA","Connecticut","NA","NA","NA","SPECIES",NA,5431,-73.3449,41.7406
"Picea rubens","GBIF","USA",NA,"2006","NA","NA","SPECIES",2422427285,259,-71.5461,41.3981
"Picea rubens","GBIF","USA",NA,"2009","NA","NA","SPECIES",4912145266,211,-74.3756,41.8786
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,852,-77.7926,42.347
"Picea rubens","GBIF","USA",NA,"1977","NA","NA","SPECIES",3898511016,213,-74.1537,41.7721
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,3587,-74.9716,41.8638
"Picea rubens","GBIF","USA",NA,"1985","NA","NA","SPECIES",3898511017,212,-74.2353,41.7305
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,882,-74.8284,41.747
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,699,-74.5485,41.7029
"Picea rubens","GBIF","USA",NA,"1995","NA","3","SPECIES",768797422,256,-73.2369,41.4761
"Picea rubens","GBIF","USA",NA,"1970","NA","821","SPECIES",4095627411,180,-85.6986,43.0154
"Picea rubens","FIA","USA","Connecticut","NA","NA","NA","SPECIES",NA,1194,-73.0287,41.3694
"Picea rubens","FIA","USA","Connecticut","NA","NA","NA","SPECIES",NA,1192,-72.9585,41.3423
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,3557,-74.9191,41.6693
"Picea rubens","FIA","USA","New York","NA","NA","NA","SPECIES",NA,1068,-74.6743,41.6161
"Picea rubens","GBIF","USA",NA,"1920","NA","NA","SPECIES",1928102327,266,-72.3039,41.1389
"Picea rubens","FIA","USA","Pennsylvania","NA","NA","NA","SPECIES",NA,1201,-75.415,41.5507
"Picea rubens","FIA","USA","Pennsylvania","NA","NA","NA","SPECIES",NA,544,-75.6205,41.5459
"Picea rubens","FIA","USA","Pennsylvania","NA","NA","NA","SPECIES",NA,1246,-75.955,41.566
"Picea rubens","FIA","USA","Pennsylvania","NA","NA","NA","SPECIES",NA,1625,-74.9238,41.3883
"Picea rubens","FIA","USA","Pennsylvania","NA","NA","NA","SPECIES",NA,396,-75.0725,41.3763
"Picea rubens","FIA","USA","Pennsylvania","NA","NA","NA","SPECIES",NA,1271,-76.0856,41.4681
"Picea rubens","FIA","USA","Pennsylvania","NA","NA","NA","SPECIES",NA,3843,-76.2337,41.4821
"Picea rubens","GBIF","USA",NA,"2012","NA","742","SPECIES",4064853884,239,-74.9468,41.2744
"Picea rubens","FIA","USA","Pennsylvania","NA","NA","NA","SPECIES",NA,1117,-75.3659,41.331
"Picea rubens","GBIF","USA",NA,"1926","NA","NA","SPECIES",1929067187,264,-74.3918,41.1395
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5555,-76.1655,41.419
"Picea rubens","FIA","USA","Pennsylvania","NA","NA","NA","SPECIES",NA,3781,-76.1412,41.4133
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5542,-76.3,41.4123
"Picea rubens","GBIF","USA",NA,"2010","NA","10","SPECIES",4064853918,238,-74.9802,41.2
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5552,-76.2448,41.3952
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5551,-76.278,41.3885
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5548,-76.25,41.3879
"Picea rubens","FIA","USA","Pennsylvania","NA","NA","NA","SPECIES",NA,1421,-75.0877,41.1986
"Picea rubens","GBIF","USA",NA,"1991","NA","725","SPECIES",2859295666,246,-77.4972,41.5526
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5520,-76.2635,41.3705
"Picea rubens","GBIF","USA",NA,"2019","NA","50","SPECIES",2859483764,245,-75.3917,41.2299
"Picea rubens","GBIF","USA",NA,"1920","NA","687","SPECIES",2859011401,251,-77.4881,41.5426
"Picea rubens","GBIF","USA",NA,"1930","NA","982","SPECIES",2859013393,250,-75.2718,41.1897
"Picea rubens","GBIF","USA",NA,"1970","NA","301","SPECIES",2859017384,249,-78.5609,41.6794
"Picea rubens","GBIF","USA",NA,"1907","NA","NA","SPECIES",1929928595,263,-74.7527,41.0582
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5497,-75.5438,41.1641
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5495,-75.5365,41.1585
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5498,-75.5288,41.1558
"Picea rubens","GBIF","USA",NA,"1910","NA","NA","SPECIES",1930173815,262,-74.5202,40.9827
"Picea rubens","FIA","USA","Pennsylvania","NA","NA","NA","SPECIES",NA,4066,-76.8064,41.3283
"Picea rubens","GBIF","USA",NA,"1930","NA","NA","SPECIES",1929458749,255,-77.7508,41.4569
"Picea rubens","FIA","USA","Pennsylvania","NA","NA","NA","SPECIES",NA,3915,-75.5672,41.1174
"Picea rubens","GBIF","USA","Pennsylvania","NA","NA","NA","SPECIES",NA,5428,-77.8091,41.4502
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5493,-75.5954,41.1148
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5494,-75.5887,41.1109
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5546,-75.4892,41.0936
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5545,-75.4905,41.0933
"Picea rubens","GBIF","USA",NA,"1956","NA","810","SPECIES",4067792274,235,-75.5036,41.0751
"Picea rubens","FIA","USA","Pennsylvania","NA","NA","NA","SPECIES",NA,1542,-75.4449,41.0606
"Picea rubens","GBIF","USA",NA,"2013","NA","1","SPECIES",3331200681,240,-78.0499,41.4518
"Picea rubens","GBIF","USA","Pennsylvania","NA","NA","NA","SPECIES",NA,5427,-77.8483,41.4245
"Picea rubens","GBIF","USA",NA,"1955","NA","265","SPECIES",4067792280,233,-75.4999,41.0581
"Picea rubens","GBIF","USA",NA,"1955","NA","500","SPECIES",4067792279,234,-75.4968,41.0546
"Picea rubens","FIA","USA","Pennsylvania","NA","NA","NA","SPECIES",NA,1521,-75.4457,41.0424
"Picea rubens","GBIF","USA",NA,"1975","NA","587","SPECIES",4067792244,236,-75.6043,41.0611
"Picea rubens","GBIF","USA",NA,"2008","NA","10","SPECIES",4064853919,237,-75.6967,41.0645
"Picea rubens","GBIF","USA",NA,"2008","NA","NA","SPECIES",1930049865,254,-75.6414,41.0497
"Picea rubens","GBIF","USA",NA,"2004","NA","50","SPECIES",2859222638,248,-75.6293,41.0523
"Picea rubens","GBIF","USA",NA,"1916","NA","NA","SPECIES",1928474146,265,-74.7376,40.8737
"Picea rubens","FIA","USA","Pennsylvania","NA","NA","NA","SPECIES",NA,1699,-75.635,40.9767
"Picea rubens","GBIF","USA","New York","NA","NA","NA","SPECIES",NA,5437,-73.9496,40.6501
"Picea rubens","GBIF","USA",NA,"1969","NA","NA","SPECIES",2859009407,252,-75.7077,40.8979
"Picea rubens","GBIF","USA",NA,"1957","NA","913","SPECIES",2242405256,253,-76.8852,40.9542
"Picea rubens","FIA","USA","Pennsylvania","NA","NA","NA","SPECIES",NA,1101,-77.7363,41.0116
"Picea rubens","GBIF","USA",NA,"2010","NA","1000","SPECIES",3059662430,232,-88.0633,41.8163
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5736,-77.75,40.7291
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5766,-77.7,40.7
"Picea rubens","GBIF","USA",NA,"1947","NA","1000","SPECIES",2859269422,247,-79.9576,40.741
